"hgnc_symbol"	"chromosome_name"
"BATF2"	"11"
"BATF3"	"1"
"BAZ2A"	"12"
"BAZ2B"	"2"
"BBC3"	"19"
"BBIP1"	"10"
"BBOX1"	"11"
"BBS1"	"11"
"BBS10"	"12"
"BBS12"	"4"
"BBS2"	"16"
"BBS4"	"15"
"BBS5"	"2"
"BBS7"	"4"
"BBS9"	"7"
"BBX"	"3"
"BCAM"	"19"
"BCAN"	"1"
"BCAP29"	"7"
"BCAR1"	"16"
"BCAR1"	"CHR_HSCHR16_5_CTG3_1"
"BCAR3"	"1"
"BCAS1"	"20"
"BCAS3"	"17"
"BCAS4"	"20"
"BCAT1"	"12"
"BCDIN3D"	"12"
"BCDIN3D-AS1"	"12"
"BCHE"	"3"
"BCL10"	"1"
"BCL11A"	"2"
"BCL11B"	"14"
"BCL2"	"18"
"BCL2A1"	"15"
"BCL2L1"	"20"
"BCL2L10"	"15"
"BCL2L11"	"2"
"BCL2L12"	"19"
"BCL2L14"	"12"
"BCL2L14"	"CHR_HG1362_PATCH"
"BCL2L2"	"14"
"BCL2L2-PABPN1"	"14"
"BCL3"	"19"
"BCL6"	"3"
"BCL6B"	"17"
"BCL7A"	"12"
"BCL7A"	"CHR_HG2247_PATCH"
"BCL7B"	"7"
"BCL7C"	"16"
"BCL9"	"1"
"BCL9L"	"11"
"BCO2"	"11"
"BCOR"	"X"
"BCORL1"	"X"
"BCR"	"22"
"BCRP2"	"22"
"BCRP3"	"22"
"BCYRN1"	"2"
"BDKRB1"	"14"
"BDKRB2"	"14"
"BDNF"	"11"
"BDNF-AS"	"11"
"BDP1"	"CHR_HSCHR5_1_CTG1_1"
"BDP1"	"5"
"BDP1"	"CHR_HSCHR5_2_CTG1_1"
"BEAN1"	"16"
"BECN1"	"17"
"BEGAIN"	"14"
"BEND2"	"X"
"BEND3"	"6"
"BEND3P3"	"10"
"BEND4"	"4"
"BEND5"	"1"
"BEND6"	"6"
"BEND7"	"10"
"BEST1"	"11"
"BEST2"	"19"
"BEST3"	"12"
"BEST4"	"1"
"BET1"	"7"
"BET1L"	"11"
"BEX1"	"X"
"BEX2"	"X"
"BEX4"	"X"
"BEX5"	"X"
"BFAR"	"CHR_HSCHR16_1_CTG1"
"BFAR"	"16"
"BFSP1"	"20"
"BFSP2"	"3"
"BGLAP"	"1"
"BHLHA15"	"7"
"BHLHB9"	"X"
"BHLHE22"	"8"
"BHLHE40"	"3"
"BHLHE40-AS1"	"3"
"BHLHE41"	"12"
"BHMT"	"5"
"BHMT2"	"5"
"BICC1"	"10"
"BICD1"	"12"
"BICD2"	"9"
"BIK"	"22"
"BIN2"	"12"
"BIN3"	"8"
"BIRC2"	"11"
"BIRC3"	"11"
"BIRC5"	"17"
"BIRC7"	"20"
"BIVM"	"13"
"BIVM-ERCC5"	"13"
"BLCAP"	"20"
"BLK"	"8"
"BLM"	"15"
"BLNK"	"10"
"BLOC1S1"	"12"
"BLOC1S2"	"10"
"BLOC1S3"	"19"
"BLOC1S4"	"4"
"BLOC1S5"	"6"
"BLOC1S5-TXNDC5"	"6"
"BLOC1S6"	"15"
"BLZF1"	"1"
"BMF"	"15"
"BMI1"	"10"
"BMP1"	"8"
"BMP15"	"X"
"BMP2"	"20"
"BMP2K"	"4"
"BMP3"	"4"
"BMP4"	"14"
"BMP5"	"6"
"BMP6"	"6"
"BMP7"	"20"
"BMP8A"	"1"
"BMP8B"	"1"
"BMPER"	"7"
"BMPR1A"	"10"
"BMPR1B"	"4"
"BMPR2"	"2"
"BMS1P4"	"10"
"BMX"	"X"
"BNC2"	"9"
"BNIP1"	"5"
"BNIP2"	"15"
"BNIP3"	"10"
"BNIP3L"	"8"
"BNIPL"	"1"
"BOC"	"3"
"BOD1"	"5"
"BOD1L1"	"4"
"BOK"	"2"
"BOK-AS1"	"2"
"BOLA1"	"1"
"BOLA3"	"2"
"BOLA3-AS1"	"2"
"BORA"	"13"
"BPGM"	"7"
"BPTF"	"17"
"BPY2B"	"Y"
"BRAF"	"7"
"BRAP"	"12"
"BRCA1"	"17"
"BRCA2"	"13"
"BRD1"	"22"
"BRD2"	"CHR_HSCHR6_MHC_DBB_CTG1"
"BRD2"	"CHR_HSCHR6_MHC_COX_CTG1"
"BRD2"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"BRD2"	"CHR_HSCHR6_MHC_MCF_CTG1"
"BRD2"	"CHR_HSCHR6_MHC_QBL_CTG1"
"BRD2"	"CHR_HSCHR6_MHC_MANN_CTG1"
"BRD2"	"6"
"BRD3"	"9"
"BRD4"	"19"
"BRD7"	"16"
"BRD8"	"5"
"BRD9"	"5"
"BRF1"	"14"
"BRF2"	"8"
"BRI3"	"7"
"BRICD5"	"16"
"BRIP1"	"17"
"BRMS1"	"11"
"BRMS1L"	"14"
"BRPF1"	"3"
"BRPF3"	"6"
"BRS3"	"X"
"BRSK1"	"19"
"BRSK2"	"11"
"BRWD1"	"21"
"BRWD3"	"X"
"BSCL2"	"11"
"BSDC1"	"1"
"BSN"	"3"
"BSPRY"	"9"
"BST2"	"19"
"BTBD1"	"15"
"BTBD10"	"11"
"BTBD11"	"12"
"BTBD16"	"10"
"BTBD18"	"11"
"BTBD19"	"1"
"BTBD2"	"19"
"BTBD3"	"20"
"BTBD6"	"14"
"BTBD7"	"CHR_HSCHR14_7_CTG1"
"BTBD7"	"14"
"BTBD8"	"1"
"BTBD9"	"6"
"BTC"	"4"
"BTD"	"3"
"BTG1"	"12"
"BTG2"	"1"
"BTG3"	"CHR_HSCHR21_6_CTG1_1"
"BTG3"	"21"
"BTLA"	"3"
"BTN1A1"	"6"
"BTN2A1"	"6"
"BTN2A2"	"6"
"BTN2A3P"	"6"
"BTN3A1"	"6"
"BTN3A2"	"6"
"BTN3A3"	"6"
"BTNL3"	"5"
"BTNL8"	"5"
"BTNL9"	"5"
"BTRC"	"10"
"BUB1"	"2"
"BUB1B"	"15"
"BUD13"	"11"
"BVES"	"6"
"C10orf105"	"10"
"C10orf25"	"10"
"C10orf55"	"10"
"C10orf67"	"10"
"C10orf82"	"10"
"C10orf88"	"10"
"C10orf91"	"10"
"C10orf95"	"10"
"C10orf99"	"10"
"C11orf1"	"11"
"C11orf21"	"11"
"C11orf24"	"11"
"C11orf42"	"11"
"C11orf45"	"11"
"C11orf49"	"11"
"C11orf52"	"11"
"C11orf53"	"11"
"C11orf58"	"11"
"C11orf65"	"11"
"C11orf71"	"11"
"C11orf74"	"11"
"C11orf80"	"11"
"C11orf86"	"11"
"C11orf91"	"11"
"C11orf95"	"11"
"C11orf96"	"11"
"C12orf29"	"12"
"C12orf4"	"12"
"C12orf42"	"12"
"C12orf43"	"12"
"C12orf45"	"12"
"C12orf49"	"12"
"C12orf56"	"12"
"C12orf60"	"12"
"C12orf65"	"12"
"C12orf66"	"12"
"C12orf73"	"12"
"C12orf74"	"12"
"C12orf75"	"12"
"C12orf76"	"12"
"C14orf119"	"14"
"C14orf132"	"14"
"C14orf178"	"14"
"C14orf28"	"14"
"C14orf93"	"14"
"C15orf39"	"15"
"C15orf40"	"15"
"C15orf41"	"15"
"C15orf54"	"15"
"C15orf56"	"15"
"C15orf61"	"15"
"C15orf62"	"15"
"C16orf46"	"16"
"C16orf54"	"16"
"C16orf70"	"16"
"C16orf71"	"16"
"C16orf72"	"16"
"C16orf74"	"16"
"C16orf86"	"16"
"C16orf87"	"16"
"C16orf89"	"16"
"C16orf91"	"16"
"C16orf95"	"16"
"C17orf100"	"17"
"C17orf107"	"17"
"C17orf50"	"17"
"C17orf58"	"17"
"C17orf67"	"17"
"C17orf77"	"17"
"C17orf78"	"CHR_HSCHR17_7_CTG4"
"C17orf78"	"17"
"C17orf80"	"17"
"C17orf82"	"17"
"C17orf97"	"17"
"C17orf97"	"CHR_HG2285_HG106_HG2252_PATCH"
"C17orf99"	"17"
"C18orf21"	"18"
"C18orf25"	"18"
"C18orf32"	"18"
"C18orf54"	"18"
"C19orf12"	"19"
"C19orf18"	"19"
"C19orf25"	"19"
"C19orf33"	"19"
"C19orf38"	"19"
"C19orf44"	"19"
"C19orf47"	"19"
"C19orf48"	"19"
"C19orf53"	"19"
"C19orf54"	"19"
"C19orf57"	"19"
"C19orf57"	"CHR_HG109_PATCH"
"C19orf71"	"19"
"C19orf73"	"19"
"C19orf81"	"19"
"C1D"	"2"
"C1GALT1"	"7"
"C1orf105"	"1"
"C1orf109"	"1"
"C1orf112"	"1"
"C1orf115"	"1"
"C1orf116"	"1"
"C1orf122"	"1"
"C1orf127"	"1"
"C1orf131"	"1"
"C1orf141"	"1"
"C1orf159"	"1"
"C1orf162"	"1"
"C1orf174"	"1"
"C1orf189"	"1"
"C1orf194"	"1"
"C1orf198"	"1"
"C1orf21"	"1"
"C1orf210"	"1"
"C1orf216"	"1"
"C1orf220"	"1"
"C1orf226"	"1"
"C1orf229"	"1"
"C1orf35"	"1"
"C1orf43"	"1"
"C1orf50"	"1"
"C1orf52"	"1"
"C1orf53"	"1"
"C1orf54"	"1"
"C1orf56"	"1"
"C1orf74"	"1"
"C1QL1"	"17"
"C1QL3"	"10"
"C1QTNF1"	"17"
"C1QTNF2"	"5"
"C1QTNF3"	"5"
"C1QTNF3-AMACR"	"5"
"C1QTNF4"	"11"
"C1QTNF4"	"CHR_HG2114_PATCH"
"C1QTNF6"	"22"
"C1QTNF7"	"4"
"C1QTNF9"	"13"
"C1QTNF9B"	"13"
"C1RL"	"12"
"C1RL"	"CHR_HG1398_PATCH"
"C1RL-AS1"	"12"
"C1RL-AS1"	"CHR_HG1398_PATCH"
"C20orf144"	"20"
"C20orf194"	"20"
"C20orf197"	"20"
"C20orf202"	"20"
"C20orf96"	"20"
"C21orf58"	"21"
"C21orf62"	"CHR_HSCHR21_3_CTG1_1"
"C21orf62"	"21"
"C21orf91"	"21"
"C22orf23"	"22"
"C22orf24"	"22"
"C22orf31"	"22"
"C22orf34"	"22"
"C22orf39"	"22"
"C22orf46"	"22"
"C2CD2"	"21"
"C2CD2L"	"11"
"C2CD3"	"11"
"C2CD4A"	"15"
"C2CD4B"	"15"
"C2CD4C"	"19"
"C2CD4D"	"1"
"C2orf15"	"2"
"C2orf16"	"2"
"C2orf27A"	"2"
"C2orf27B"	"2"
"C2orf42"	"2"
"C2orf49"	"2"
"C2orf50"	"2"
"C2orf66"	"2"
"C2orf68"	"2"
"C2orf69"	"2"
"C2orf72"	"2"
"C2orf74"	"2"
"C2orf76"	"2"
"C2orf81"	"2"
"C2orf88"	"2"
"C2orf91"	"2"
"C3AR1"	"12"
"C3orf14"	"3"
"C3orf18"	"3"
"C3orf33"	"3"
"C3orf35"	"3"
"C3orf38"	"3"
"C3orf49"	"3"
"C3orf52"	"3"
"C3orf52"	"CHR_HSCHR3_6_CTG2_1"
"C3orf62"	"3"
"C3orf67"	"3"
"C3orf70"	"3"
"C3orf80"	"3"
"C4BPB"	"1"
"C4B_2"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"C4orf19"	"4"
"C4orf3"	"4"
"C4orf33"	"4"
"C4orf36"	"4"
"C4orf46"	"4"
"C4orf47"	"4"
"C4orf48"	"4"
"C5AR1"	"19"
"C5AR2"	"19"
"C5orf15"	"5"
"C5orf22"	"5"
"C5orf24"	"5"
"C5orf30"	"5"
"C5orf34"	"5"
"C5orf38"	"5"
"C5orf46"	"5"
"C5orf49"	"5"
"C5orf52"	"5"
"C5orf58"	"5"
"C5orf63"	"5"
"C5orf64"	"5"
"C6orf120"	"6"
"C6orf132"	"6"
"C6orf136"	"CHR_HSCHR6_MHC_COX_CTG1"
"C6orf136"	"CHR_HSCHR6_MHC_QBL_CTG1"
"C6orf136"	"CHR_HSCHR6_MHC_MCF_CTG1"
"C6orf136"	"6"
"C6orf136"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"C6orf136"	"CHR_HSCHR6_MHC_DBB_CTG1"
"C6orf136"	"CHR_HSCHR6_MHC_MANN_CTG1"
"C6orf141"	"6"
"C6orf15"	"CHR_HSCHR6_MHC_DBB_CTG1"
"C6orf15"	"CHR_HSCHR6_MHC_QBL_CTG1"
"C6orf15"	"CHR_HSCHR6_MHC_MANN_CTG1"
"C6orf15"	"CHR_HSCHR6_MHC_MCF_CTG1"
"C6orf15"	"6"
"C6orf15"	"CHR_HSCHR6_MHC_COX_CTG1"
"C6orf163"	"6"
"C6orf201"	"6"
"C6orf223"	"6"
"C6orf226"	"6"
"C6orf47"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"C6orf47"	"CHR_HSCHR6_MHC_QBL_CTG1"
"C6orf47"	"6"
"C6orf47"	"CHR_HSCHR6_MHC_MANN_CTG1"
"C6orf47"	"CHR_HSCHR6_MHC_MCF_CTG1"
"C6orf47"	"CHR_HSCHR6_MHC_COX_CTG1"
"C6orf47"	"CHR_HSCHR6_MHC_DBB_CTG1"
"C6orf52"	"6"
"C6orf52"	"CHR_HG2057_PATCH"
"C6orf62"	"6"
"C6orf89"	"6"
"C6orf99"	"6"
"C7orf25"	"7"
"C7orf26"	"7"
"C7orf31"	"7"
"C7orf57"	"7"
"C7orf61"	"7"
"C8orf31"	"8"
"C8orf31"	"CHR_HSCHR8_4_CTG7"
"C8orf34"	"8"
"C8orf37"	"8"
"C8orf48"	"8"
"C8orf58"	"8"
"C8orf76"	"8"
"C9orf116"	"9"
"C9orf129"	"9"
"C9orf131"	"9"
"C9orf139"	"9"
"C9orf152"	"9"
"C9orf16"	"9"
"C9orf163"	"9"
"C9orf24"	"9"
"C9orf40"	"9"
"C9orf43"	"9"
"C9orf50"	"9"
"C9orf72"	"9"
"C9orf78"	"9"
"C9orf85"	"9"
"CA10"	"17"
"CA11"	"19"
"CA13"	"8"
"CA14"	"1"
"CA3"	"8"
"CA4"	"17"
"CA5B"	"X"
"CA5BP1"	"X"
"CA7"	"16"
"CA8"	"8"
"CA9"	"9"
"CAAP1"	"9"
"CABIN1"	"CHR_HSCHR22_1_CTG7"
"CABIN1"	"22"
"CABLES1"	"18"
"CABLES2"	"20"
"CABP1"	"12"
"CABP4"	"11"
"CABP7"	"22"
"CABYR"	"18"
"CACFD1"	"9"
"CACFD1"	"CHR_HG2030_PATCH"
"CACHD1"	"1"
"CACNA1A"	"19"
"CACNA1C"	"12"
"CACNA1C"	"CHR_HG1815_PATCH"
"CACNA1C-AS1"	"12"
"CACNA1C-AS1"	"CHR_HG1815_PATCH"
"CACNA1D"	"3"
"CACNA1E"	"1"
"CACNA1F"	"X"
"CACNA1G"	"17"
"CACNA1H"	"16"
"CACNA1I"	"22"
"CACNA2D2"	"3"
"CACNA2D3"	"3"
"CACNA2D4"	"12"
"CACNA2D4"	"CHR_HG1815_PATCH"
"CACNB1"	"17"
"CACNB2"	"10"
"CACNB3"	"12"
"CACNB4"	"2"
"CACNG4"	"17"
"CACNG8"	"19"
"CACTIN"	"19"
"CACTIN-AS1"	"19"
"CACUL1"	"10"
"CADM1"	"11"
"CADM3"	"1"
"CADM4"	"19"
"CADPS"	"3"
"CADPS2"	"7"
"CAGE1"	"6"
"CAHM"	"6"
"CALB1"	"8"
"CALB2"	"16"
"CALB2"	"CHR_HSCHR16_4_CTG3_1"
"CALCA"	"11"
"CALCOCO1"	"12"
"CALCOCO2"	"17"
"CALCR"	"7"
"CALCRL"	"2"
"CALHM1"	"10"
"CALHM2"	"10"
"CALHM3"	"10"
"CALM1"	"14"
"CALM3"	"19"
"CALML3"	"10"
"CALML4"	"15"
"CALML6"	"1"
"CALY"	"10"
"CAMK1"	"3"
"CAMK1D"	"10"
"CAMK1G"	"1"
"CAMK2A"	"5"
"CAMK2B"	"7"
"CAMK2N1"	"1"
"CAMK2N2"	"3"
"CAMK4"	"5"
"CAMKK1"	"17"
"CAMKK2"	"12"
"CAMKMT"	"2"
"CAMKV"	"3"
"CAMLG"	"5"
"CAMSAP1"	"9"
"CAMSAP2"	"1"
"CAMTA1"	"1"
"CAMTA2"	"17"
"CAND2"	"3"
"CAP2"	"6"
"CAPN10"	"2"
"CAPN11"	"6"
"CAPN12"	"19"
"CAPN13"	"2"
"CAPN14"	"2"
"CAPN3"	"15"
"CAPN7"	"3"
"CAPN8"	"1"
"CAPN9"	"1"
"CAPNS2"	"16"
"CAPRIN2"	"12"
"CAPS"	"19"
"CAPS2"	"12"
"CARD10"	"22"
"CARD11"	"7"
"CARD14"	"17"
"CARD16"	"11"
"CARD17"	"11"
"CARD6"	"5"
"CARD8"	"19"
"CARD9"	"9"
"CARNS1"	"11"
"CARTPT"	"5"
"CASC1"	"12"
"CASC2"	"10"
"CASC3"	"17"
"CASC4"	"15"
"CASD1"	"7"
"CASKIN1"	"16"
"CASKIN2"	"17"
"CASP10"	"2"
"CASP12"	"11"
"CASP2"	"7"
"CASP4"	"11"
"CASP5"	"11"
"CASP8AP2"	"6"
"CASP8AP2"	"CHR_HG2121_PATCH"
"CASP9"	"1"
"CASQ1"	"1"
"CASQ2"	"1"
"CASS4"	"20"
"CASZ1"	"1"
"CATSPER1"	"11"
"CATSPER2"	"15"
"CATSPER2P1"	"15"
"CATSPER3"	"5"
"CATSPERB"	"CHR_HSCHR14_1_CTG1"
"CATSPERB"	"14"
"CATSPERG"	"19"
"CBFA2T2"	"20"
"CBFA2T3"	"16"
"CBL"	"11"
"CBLB"	"3"
"CBLC"	"19"
"CBLL1"	"7"
"CBLN1"	"16"
"CBLN2"	"18"
"CBLN3"	"14"
"CBLN4"	"20"
"CBR3-AS1"	"21"
"CBS"	"21"
"CBWD1"	"9"
"CBWD2"	"2"
"CBWD3"	"9"
"CBWD5"	"9"
"CBWD6"	"9"
"CBX1"	"17"
"CBX2"	"17"
"CBX4"	"17"
"CBX6"	"22"
"CBX7"	"22"
"CBX8"	"17"
"CBY1"	"22"
"CBY3"	"5"
"CBY3"	"CHR_HG30_PATCH"
"CC2D1B"	"1"
"CC2D2A"	"4"
"CC2D2B"	"10"
"CCBE1"	"18"
"CCDC102A"	"16"
"CCDC102B"	"18"
"CCDC103"	"17"
"CCDC106"	"19"
"CCDC107"	"9"
"CCDC110"	"4"
"CCDC112"	"5"
"CCDC113"	"16"
"CCDC114"	"19"
"CCDC115"	"2"
"CCDC116"	"22"
"CCDC117"	"22"
"CCDC12"	"3"
"CCDC120"	"X"
"CCDC121"	"2"
"CCDC122"	"13"
"CCDC125"	"CHR_HSCHR5_2_CTG1_1"
"CCDC125"	"5"
"CCDC126"	"7"
"CCDC127"	"5"
"CCDC13"	"3"
"CCDC130"	"19"
"CCDC134"	"22"
"CCDC136"	"7"
"CCDC137"	"17"
"CCDC138"	"2"
"CCDC14"	"3"
"CCDC141"	"2"
"CCDC142"	"2"
"CCDC144A"	"17"
"CCDC144B"	"17"
"CCDC146"	"7"
"CCDC148"	"2"
"CCDC149"	"4"
"CCDC15"	"11"
"CCDC150"	"2"
"CCDC151"	"19"
"CCDC152"	"5"
"CCDC153"	"11"
"CCDC154"	"16"
"CCDC157"	"22"
"CCDC158"	"4"
"CCDC159"	"19"
"CCDC160"	"X"
"CCDC162P"	"6"
"CCDC167"	"6"
"CCDC17"	"1"
"CCDC170"	"6"
"CCDC171"	"9"
"CCDC173"	"2"
"CCDC174"	"3"
"CCDC175"	"14"
"CCDC178"	"18"
"CCDC18"	"1"
"CCDC24"	"1"
"CCDC25"	"8"
"CCDC28A"	"6"
"CCDC28B"	"1"
"CCDC3"	"10"
"CCDC30"	"1"
"CCDC33"	"15"
"CCDC33"	"CHR_HG2198_PATCH"
"CCDC34"	"11"
"CCDC36"	"3"
"CCDC39"	"3"
"CCDC40"	"17"
"CCDC43"	"17"
"CCDC50"	"3"
"CCDC57"	"17"
"CCDC59"	"12"
"CCDC60"	"12"
"CCDC61"	"19"
"CCDC62"	"12"
"CCDC65"	"12"
"CCDC66"	"3"
"CCDC68"	"18"
"CCDC69"	"5"
"CCDC7"	"10"
"CCDC71"	"3"
"CCDC71L"	"7"
"CCDC73"	"11"
"CCDC74A"	"2"
"CCDC74B"	"2"
"CCDC77"	"12"
"CCDC78"	"16"
"CCDC8"	"19"
"CCDC80"	"3"
"CCDC81"	"11"
"CCDC82"	"11"
"CCDC84"	"11"
"CCDC84"	"CHR_HG2217_PATCH"
"CCDC85A"	"2"
"CCDC85B"	"11"
"CCDC85C"	"14"
"CCDC86"	"11"
"CCDC87"	"11"
"CCDC88A"	"2"
"CCDC88B"	"11"
"CCDC88C"	"14"
"CCDC89"	"11"
"CCDC9"	"19"
"CCDC90B"	"11"
"CCDC91"	"12"
"CCDC92"	"CHR_HSCHR12_6_CTG2_1"
"CCDC92"	"12"
"CCDC96"	"4"
"CCDC97"	"19"
"CCHCR1"	"CHR_HSCHR6_MHC_DBB_CTG1"
"CCHCR1"	"CHR_HSCHR6_MHC_QBL_CTG1"
"CCHCR1"	"CHR_HSCHR6_MHC_MANN_CTG1"
"CCHCR1"	"CHR_HSCHR6_MHC_MCF_CTG1"
"CCHCR1"	"6"
"CCHCR1"	"CHR_HSCHR6_MHC_COX_CTG1"
"CCIN"	"9"
"CCL11"	"17"
"CCL13"	"17"
"CCL14"	"CHR_HSCHR17_7_CTG4"
"CCL14"	"17"
"CCL15"	"CHR_HSCHR17_7_CTG4"
"CCL15"	"17"
"CCL15-CCL14"	"CHR_HSCHR17_7_CTG4"
"CCL15-CCL14"	"17"
"CCL16"	"CHR_HSCHR17_7_CTG4"
"CCL16"	"17"
"CCL17"	"16"
"CCL18"	"CHR_HSCHR17_7_CTG4"
"CCL18"	"17"
"CCL18"	"CHR_HSCHR17_10_CTG4"
"CCL19"	"9"
"CCL2"	"17"
"CCL20"	"2"
"CCL21"	"9"
"CCL22"	"16"
"CCL23"	"CHR_HSCHR17_7_CTG4"
"CCL23"	"17"
"CCL24"	"7"
"CCL25"	"19"
"CCL26"	"7"
"CCL28"	"5"
"CCL3"	"CHR_HSCHR17_7_CTG4"
"CCL3"	"17"
"CCL3"	"CHR_HSCHR17_10_CTG4"
"CCL3L1"	"CHR_HSCHR17_7_CTG4"
"CCL3L1"	"CHR_HSCHR17_10_CTG4"
"CCL3L1"	"17"
"CCL4"	"CHR_HSCHR17_7_CTG4"
"CCL4"	"17"
"CCL4"	"CHR_HSCHR17_10_CTG4"
"CCL5"	"CHR_HSCHR17_7_CTG4"
"CCL5"	"17"
"CCL7"	"17"
"CCL8"	"17"
"CCM2"	"7"
"CCM2L"	"20"
"CCNA1"	"13"
"CCNA2"	"4"
"CCNB1"	"5"
"CCNB1IP1"	"14"
"CCNB2"	"15"
"CCNB3"	"X"
"CCNC"	"6"
"CCND1"	"11"
"CCND2"	"12"
"CCND3"	"6"
"CCNDBP1"	"15"
"CCNE1"	"19"
"CCNE2"	"8"
"CCNF"	"16"
"CCNG1"	"5"
"CCNG2"	"4"
"CCNH"	"5"
"CCNI"	"4"
"CCNI2"	"5"
"CCNJ"	"10"
"CCNJL"	"5"
"CCNL1"	"3"
"CCNL2"	"1"
"CCNO"	"5"
"CCNT1"	"12"
"CCNT2"	"2"
"CCNY"	"10"
"CCNYL1"	"2"
"CCP110"	"16"
"CCPG1"	"15"
"CCR1"	"3"
"CCR10"	"17"
"CCR2"	"3"
"CCR3"	"3"
"CCR4"	"3"
"CCR5"	"3"
"CCR6"	"6"
"CCR7"	"17"
"CCR8"	"3"
"CCR9"	"3"
"CCRL2"	"3"
"CCSAP"	"1"
"CCSER1"	"4"
"CCSER2"	"10"
"CCT6B"	"17"
"CCT6P1"	"7"
"CCT6P3"	"7"
"CCZ1B"	"7"
"CD101"	"1"
"CD160"	"1"
"CD163L1"	"12"
"CD164"	"6"
"CD164L2"	"1"
"CD177"	"19"
"CD180"	"5"
"CD19"	"16"
"CD1A"	"1"
"CD1B"	"1"
"CD1C"	"1"
"CD1D"	"1"
"CD1E"	"1"
"CD2"	"1"
"CD200"	"3"
"CD200R1"	"3"
"CD207"	"2"
"CD209"	"19"
"CD22"	"19"
"CD226"	"18"
"CD24"	"6"
"CD244"	"1"
"CD247"	"1"
"CD248"	"11"
"CD27"	"12"
"CD27-AS1"	"12"
"CD274"	"9"
"CD28"	"2"
"CD300A"	"17"
"CD300C"	"17"
"CD300E"	"17"
"CD300LB"	"17"
"CD300LF"	"17"
"CD300LG"	"17"
"CD302"	"2"
"CD320"	"19"
"CD33"	"19"
"CD34"	"1"
"CD36"	"7"
"CD37"	"19"
"CD3D"	"11"
"CD3E"	"11"
"CD3EAP"	"19"
"CD3G"	"11"
"CD4"	"12"
"CD40"	"20"
"CD40LG"	"X"
"CD48"	"1"
"CD5"	"11"
"CD52"	"1"
"CD53"	"1"
"CD58"	"1"
"CD6"	"11"
"CD69"	"12"
"CD7"	"17"
"CD70"	"19"
"CD72"	"9"
"CD79A"	"19"
"CD79B"	"17"
"CD80"	"3"
"CD82"	"11"
"CD83"	"6"
"CD84"	"1"
"CD86"	"3"
"CD8A"	"2"
"CD8B"	"2"
"CD93"	"20"
"CD96"	"3"
"CD99L2"	"X"
"CD99P1"	"X"
"CDA"	"1"
"CDADC1"	"13"
"CDAN1"	"15"
"CDC14A"	"1"
"CDC14B"	"9"
"CDC14C"	"7"
"CDC16"	"13"
"CDC20"	"1"
"CDC25A"	"3"
"CDC25B"	"20"
"CDC25C"	"5"
"CDC26"	"9"
"CDC34"	"19"
"CDC37L1"	"9"
"CDC42BPA"	"1"
"CDC42BPG"	"11"
"CDC42EP1"	"22"
"CDC42EP2"	"11"
"CDC42EP3"	"2"
"CDC42EP4"	"17"
"CDC42EP5"	"CHR_HSCHR19_4_CTG3_1"
"CDC42EP5"	"19"
"CDC42EP5"	"CHR_HSCHR19LRC_COX1_CTG3_1"
"CDC42EP5"	"CHR_HSCHR19LRC_PGF1_CTG3_1"
"CDC42SE1"	"1"
"CDC42SE2"	"5"
"CDC45"	"22"
"CDC6"	"17"
"CDC7"	"1"
"CDCA2"	"8"
"CDCA3"	"12"
"CDCA4"	"14"
"CDCA5"	"11"
"CDCA7"	"2"
"CDCA7L"	"7"
"CDCA8"	"1"
"CDCP1"	"3"
"CDH11"	"16"
"CDH15"	"16"
"CDH16"	"16"
"CDH19"	"18"
"CDH2"	"18"
"CDH23"	"10"
"CDH24"	"14"
"CDH26"	"20"
"CDH3"	"16"
"CDH4"	"20"
"CDH4"	"CHR_HSCHR20_1_CTG2"
"CDH5"	"16"
"CDH6"	"5"
"CDH7"	"18"
"CDH8"	"16"
"CDHR1"	"10"
"CDHR2"	"5"
"CDHR3"	"7"
"CDHR5"	"11"
"CDHR5"	"CHR_HSCHR11_1_CTG8"
"CDIP1"	"16"
"CDIP1"	"CHR_HSCHR16_3_CTG1"
"CDK10"	"16"
"CDK11A"	"1"
"CDK11B"	"1"
"CDK12"	"17"
"CDK13"	"7"
"CDK14"	"7"
"CDK15"	"2"
"CDK17"	"12"
"CDK18"	"1"
"CDK19"	"6"
"CDK2"	"12"
"CDK20"	"9"
"CDK2AP1"	"12"
"CDK2AP2"	"11"
"CDK3"	"17"
"CDK4"	"12"
"CDK5R1"	"17"
"CDK5R2"	"2"
"CDK5RAP1"	"20"
"CDK5RAP2"	"9"
"CDK6"	"7"
"CDK7"	"CHR_HSCHR5_2_CTG1_1"
"CDK7"	"5"
"CDK8"	"13"
"CDKAL1"	"6"
"CDKL1"	"14"
"CDKL2"	"4"
"CDKL3"	"5"
"CDKL4"	"2"
"CDKL5"	"X"
"CDKN1A"	"6"
"CDKN1B"	"12"
"CDKN1C"	"11"
"CDKN1C"	"CHR_HSCHR11_1_CTG7"
"CDKN2A"	"9"
"CDKN2AIPNL"	"5"
"CDKN2B"	"9"
"CDKN2B-AS1"	"9"
"CDKN2C"	"1"
"CDKN2D"	"19"
"CDKN3"	"14"
"CDNF"	"10"
"CDO1"	"5"
"CDON"	"11"
"CDPF1"	"22"
"CDR1"	"X"
"CDR2"	"16"
